XCOLLAR,YCOLLAR,ZCOLLAR,AU
40529534.58,4109952.425,-498.0,1.33
40529265.18,4109484.956,-555.0,5.55
40529391.74,4109708.136,-545.0,1.74
40529380.63,4109764.053,-525.0,1.44
40529533.22,4109978.31,-478.0,0.51
40529568.3,4109971.817,-488.0,1.15
40529494.89,4109956.661,-469.0,3.38
40529427.05,4109815.727,-488.0,4.29
40529538.82,4109948.182,-498.0,0.2
40529530.78,4109957.52,-478.0,0.51
40529537.19,4109910.864,-545.0,1.08
40529432.26,4109721.798,-545.0,0.53
40529567.74,4109873.707,-506.0,1.22
40529528.89,4109803.004,-545.0,5.62
40529557.43,4109949.567,-555.0,0.75
40529354.96,4109735.085,-478.0,0.1
40529479.47,4109907.256,-469.0,0.41
40529459.23,4109902.62,-469.0,0.85
40529284.91,4109576.575,-555.0,0.49
40529349.6,4109684.686,-535.0,0.43
40529359.37,4109659.215,-545.0,1.39
40529390.58,4109803.172,-478.0,0.1
40529266.3,4109539.094,-525.0,1.04
40529407.72,4109759.631,-545.0,1.06
40529475.65,4109850.354,-498.0,2.8
40529315.29,4109573.378,-555.0,6.37
40529397.62,4109713.711,-565.0,0.1
40529514.64,4109789.06,-545.0,5.62
40529517.68,4109925.026,-488.0,1.07
40529515.39,4109995.814,-478.0,0.26
40529502.81,4109982.832,-469.0,0.62
40529428.96,4109754.079,-535.0,0.21
40529380.62,4109766.534,-469.0,0.55
40529404.23,4109769.781,-517.0,1.38
40529527.99,4109955.889,-478.0,1.27
40529484.36,4109930.638,-498.0,1.36
40529470.46,4109794.086,-565.0,1.2
40529457.75,4109766.067,-565.0,2.75
40529444.11,4109811.605,-565.0,0.32
40529300.45,4109559.294,-555.0,0.49
40529483.19,4109832.987,-555.0,19.28
40529387.04,4109691.96,-545.0,0.99
40529373.74,4109762.482,-478.0,6.26
40529560.34,4109931.055,-565.0,5.96
40529519.25,4109864.482,-565.0,0.91
40529533.16,4109953.839,-498.0,0.82
40529524.85,4109931.913,-535.0,4.45
40529357.17,4109661.248,-545.0,1.11
40529294.14,4109632.86,-535.0,0.98
40529542.09,4109997.936,-488.0,0.22
40529280.96,4109540.079,-535.0,1.38
40529525.08,4109983.314,-498.0,1.2
40529524.86,4109900.587,-525.0,0.74
40529315.33,4109623.667,-545.0,1.8
40529520.3,4109899.663,-545.0,3.25
40529307.64,4109552.347,-555.0,0.79
40529508.16,4109939.36,-565.0,8.27
40529329.19,4109658.898,-555.0,3.24
40529511.24,4109975.759,-498.0,1.84
40529434.16,4109848.085,-469.0,1.9
40529420.57,4109815.394,-478.0,1.09
40529516.61,4109855.702,-565.0,0.52
40529578.4,4109900.086,-565.0,6.36
40529556.29,4109972.176,-488.0,4.58
40529573.25,4110004.24,-498.0,0.1
40529379.46,4109673.959,-555.0,3.18
40529272.4,4109566.596,-535.0,0.44
40529332.99,4109609.01,-555.0,0.22
40529484.78,4109866.373,-525.0,0.83
40529436.85,4109826.767,-498.0,0.37
40529459.65,4109824.354,-498.0,1.38
40529417.18,4109819.069,-478.0,2.29
40529490.61,4109755.56,-545.0,13.76
40529404.2,4109775.267,-478.0,0.1
40529439.58,4109783.686,-565.0,0.31
40529461.93,4109880.121,-478.0,0.11
40529378.57,4109665.518,-535.0,0.49
40529464.41,4109896.608,-478.0,0.85
40529414.58,4109835.433,-478.0,1.35
40529553.93,4109946.188,-525.0,0.2
40529487.19,4109927.809,-498.0,4.36
40529581.67,4109963.571,-525.0,0.21
40529517.67,4109903.594,-555.0,0.62
40529371.12,4109754.527,-488.0,0.69
40529375.22,4109751.67,-488.0,1.81
40529364.73,4109682.577,-545.0,3.51
40529464.64,4109814.021,-545.0,6.88
40529545.57,4109906.84,-506.0,10.65
40529505.58,4109939.991,-545.0,3.01
40529562.38,4109944.617,-555.0,3.04
40529538.71,4109957.889,-488.0,14.47
40529457.07,4109766.799,-565.0,0.65
40529548.07,4110003.601,-488.0,0.52
40529475.06,4109890.742,-545.0,5.44
40529482.32,4109833.992,-535.0,1.06
40529526.09,4109960.91,-498.0,4.5
40529284.19,4109577.27,-555.0,0.98
40529429.51,4109767.922,-565.0,2.04
40529374.32,4109705.784,-565.0,4.23
40529463.4,4109844.329,-469.0,1.29
40529503.03,4109869.278,-565.0,0.84
40529415.1,4109821.232,-478.0,1.36
40529401.79,4109698.391,-545.0,14.46
40529286.04,4109570.063,-525.0,4.62
40529549.87,4109990.158,-488.0,0.61
40529481.26,4109918.682,-525.0,0.48
40529448.65,4109739.354,-545.0,0.11
40529408.64,4109829.108,-488.0,3.3
40529554.02,4109970.85,-525.0,10.42
40529480.55,4109919.389,-525.0,1.9
40529528.74,4109982.515,-469.0,2.34
40529563.49,4109981.992,-525.0,0.73
40529513.3,4109950.421,-498.0,11.05
40529317.7,4109596.303,-555.0,4.67
40529578.39,4109994.13,-525.0,3.27
40529424.76,4109834.371,-478.0,12.99
40529495.78,4109945.224,-498.0,12.2
40529384.48,4109776.661,-478.0,0.22
40529402.71,4109730.553,-565.0,0.11
40529502.02,4109954.246,-535.0,2.1
40529469.98,4109732.804,-555.0,0.1
40529546.34,4109977.771,-478.0,3.45
40529616.98,4109883.546,-545.0,3.2
40529337.7,4109612.303,-535.0,1.79
40529486.49,4109829.676,-535.0,1.06
40529383.19,4109780.335,-488.0,0.31
40529562.4,4109878.228,-506.0,10.65
40529499.54,4109919.911,-545.0,2.51
40529440.04,4109799.09,-525.0,2.06
40529533.25,4109963.74,-488.0,0.52
40529340.31,4109738.154,-488.0,0.37
40529435.76,4109737.601,-506.0,3.47
40529440.99,4109833.107,-469.0,0.81
40529325.85,4109708.838,-535.0,6.25
40529487.83,4109898.492,-555.0,0.77
40529495.49,4109910.701,-498.0,1.74
40529545.17,4109966.238,-478.0,0.1
40529319.66,4109594.366,-555.0,0.5
40529555.96,4109935.147,-565.0,0.54
40529384.27,4109796.187,-478.0,1.93
40529280.84,4109581.697,-535.0,1.85
40529416.83,4109808.495,-488.0,1.35
40529255.32,4109522.087,-555.0,1.59
40529496.32,4109910.138,-498.0,2.15
40529422.92,4109809.877,-498.0,12.67
40529568.28,4109877.718,-565.0,0.97
40529354.52,4109742.152,-478.0,0.61
40529502.64,4109909.963,-565.0,12.24
40529310.97,4109577.546,-555.0,5.1
40529318.67,4109705.69,-555.0,0.1
40529270.99,4109568.01,-535.0,7.73
40529393.4,4109718.79,-535.0,2.81
40529526.91,4109960.68,-478.0,4.22
40529422.22,4109810.596,-498.0,9.36
40529260.13,4109545.661,-525.0,0.36
40529483.87,4109740.132,-565.0,2.05
40529525.35,4109944.492,-478.0,0.27
40529475.89,4109838.117,-555.0,0.98
40529510.66,4109914.67,-525.0,15.9
40529437.75,4109777.425,-545.0,1.11
40529573.57,4109864.048,-535.0,1.51
40529489.37,4109922.98,-478.0,1.94
40529497.83,4109953.958,-469.0,11.64
40529433.27,4109825.918,-478.0,0.91
40529409.39,4109816.172,-488.0,3.54
40529493.39,4109872.297,-545.0,0.45
40529508.93,4109879.95,-535.0,2.22
40529582.09,4109939.607,-469.0,0.41
40529458.59,4109915.071,-469.0,0.41
40529348.47,4109614.303,-545.0,2.16
40529394.78,4109745.87,-506.0,0.25
40529493.05,4109942.289,-488.0,0.87
40529391.75,4109748.486,-506.0,0.15
40529278.17,4109577.948,-525.0,0.61
40529444.24,4109837.016,-469.0,1.39
40529493.22,4109932.298,-525.0,0.9
40529449.38,4109800.047,-535.0,2.11
40529473.53,4109852.475,-498.0,0.3
40529515.59,4109897.459,-565.0,0.89
40529459.56,4109879.918,-469.0,1.5
40529474.04,4109721.821,-565.0,11.29
40529509.82,4109905.182,-498.0,2.83
40529469.26,4109760.798,-555.0,6.04
40529325.66,4109625.011,-535.0,1.68
40529424.64,4109791.132,-545.0,0.37
40529333.09,4109674.64,-525.0,5.4
40529476.59,4109837.395,-555.0,2.56
40529490.83,4109950.173,-498.0,8.89
40529576.95,4109995.519,-525.0,0.31
40529340.63,4109698.631,-478.0,0.31
40529507.76,4109920.811,-498.0,8.38
40529309.72,4109688.282,-555.0,0.19
40529547.65,4109974.849,-469.0,1.76
40529513.45,4109927.546,-498.0,6.7
40529422.04,4109803.819,-488.0,6.67
40529485.97,4109892.73,-525.0,1.64
40529426.64,4109770.701,-565.0,1.44
40529479.07,4109870.741,-469.0,0.61
40529407.73,4109800.88,-498.0,2.66
40529417.75,4109715.253,-565.0,1.18
40529480.61,4109870.687,-525.0,0.93
40529379.21,4109765.467,-525.0,0.82
40529402.01,4109731.272,-565.0,0.32
40529478.89,4109911.416,-469.0,5.14
40529376.05,4109777.409,-517.0,4.47
40529386.05,4109802.193,-488.0,5.47
40529459.87,4109846.133,-565.0,2.12
40529457.67,4109791.371,-535.0,0.89
40529461.26,4109844.695,-565.0,0.53
40529403.7,4109783.101,-488.0,17.4
40529506.1,4109875.877,-545.0,0.97
40529529.06,4109927.639,-535.0,4.34
40529296.63,4109619.005,-525.0,0.54
40529465.79,4109771.47,-545.0,3.83
40529474.8,4109830.667,-565.0,0.9
40529481.29,4109782.318,-565.0,0.54
40529469.01,4109726.683,-565.0,14.67
40529411.91,4109813.466,-488.0,1.15
40529488.54,4109946.825,-478.0,4.14
40529417.67,4109756.377,-517.0,0.21
40529488.58,4109819.775,-506.0,0.42
40529231.65,4109516.36,-525.0,0.26
40529533.27,4109988.512,-469.0,0.72
40529479.26,4109799.794,-545.0,0.25
40529531.89,4109965.203,-488.0,1.57
40529422.1,4109820.672,-488.0,2.04
40529412.09,4109720.91,-565.0,2.26
40529275.94,4109563.061,-535.0,1.21
40529381.03,4109780.27,-478.0,0.75
40529498.08,4109818.423,-535.0,0.8
40529566.23,4109966.768,-498.0,0.87
40529525.04,4109792.149,-535.0,6.26
40529528.97,4109982.542,-478.0,2.61
40529529.18,4109903.095,-565.0,0.53
40529322.48,4109566.431,-555.0,6.69
40529545.64,4109973.326,-488.0,0.31
40529394.75,4109779.554,-555.0,2.15
40529384.21,4109694.789,-545.0,0.61
40529311.79,4109613.15,-525.0,13.95
40529464.07,4109897.575,-469.0,0.7
40529322.83,4109665.046,-555.0,0.11
40529474.07,4109894.879,-488.0,1.87
40529372.14,4109790.473,-488.0,5.1
40529433.4,4109732.834,-545.0,1.43
40529441.7,4109781.565,-565.0,0.72
40529421.09,4109823.95,-545.0,8.65
40529542.12,4109962.546,-488.0,5.2
40529353.54,4109708.618,-525.0,4.9
40529516.89,4109945.389,-469.0,0.67
40529366.58,4109767.988,-478.0,0.64
40529452.94,4109731.061,-535.0,8.73
40529369.41,4109793.39,-488.0,9.06
40529510.25,4109959.077,-478.0,5.52
40529354.36,4109679.546,-535.0,0.11
40529425.09,4109741.91,-565.0,9.33
40529491.52,4109944.166,-478.0,7.57
40529448.11,4109869.917,-469.0,0.81
40529459.99,4109901.967,-469.0,0.85
40529475.15,4109862.666,-535.0,0.44
40529373.79,4109693.016,-506.0,5.86
40529548.46,4109991.572,-488.0,0.98
40529505.08,4109922.297,-488.0,3.08
40529396.87,4109777.433,-555.0,1.84
40529394.56,4109810.344,-478.0,1.96
40529453.28,4109897.445,-488.0,3.66
40529343.94,4109619.061,-545.0,1.87
40529446.92,4109817.042,-498.0,0.32
40529429.13,4109811.207,-498.0,1.6
40529431.91,4109823.287,-488.0,0.7
40529447.31,4109792.236,-525.0,0.41
40529543.24,4109886.19,-565.0,3.2
40529425.46,4109833.657,-478.0,2.02
40529516.92,4109891.828,-535.0,4.93
40529339.4,4109633.242,-535.0,0.73
40529412.25,4109784.525,-525.0,0.64
40529443.38,4109840.617,-498.0,2.13
40529574.42,4109970.462,-525.0,4.09
40529513.61,4109886.59,-525.0,0.62
40529455.41,4109746.157,-555.0,1.9
40529527.53,4109881.23,-535.0,2.92
40529481.17,4109850.569,-545.0,0.51
40529510.02,4109920.725,-535.0,10.77
40529561.68,4109945.324,-555.0,0.43
40529452.3,4109851.433,-498.0,4.7
40529409.18,4109758.267,-545.0,0.78
40529505.52,4109946.111,-469.0,4.98
40529404.97,4109781.556,-488.0,15.21
40529310.37,4109614.564,-525.0,2.13
40529319.34,4109640.657,-525.0,1.61
40529545.58,4109910.275,-535.0,1.64
40529365.92,4109774.081,-488.0,5.32
40529303.33,4109623.667,-535.0,5.1
40529367.82,4109744.571,-565.0,5.44
40529516.51,4109878.486,-545.0,3.79
40529529.22,4109958.778,-478.0,3.76
40529475.41,4109903.381,-525.0,1.33
40529530.4,4109991.302,-469.0,2.04
40529452.41,4109792.367,-545.0,4.57
40529475.64,4109875.613,-525.0,14.55
40529499.85,4109928.453,-498.0,7.33
40529531.41,4109916.399,-545.0,0.32
40529571.82,4110005.63,-498.0,0.16
40529471.79,4109784.395,-565.0,0.11
40529327.86,4109660.183,-555.0,0.11
40529408.25,4109798.162,-469.0,1.49
40529328.04,4109613.96,-555.0,0.9
40529283.16,4109549.839,-555.0,6.49
40529428.16,4109767.938,-525.0,0.11
40529474.76,4109783.126,-555.0,1.3
40529504.88,4109982.123,-498.0,1.33
40529439.16,4109714.839,-545.0,9.0
40529426.3,4109728.106,-545.0,0.42
40529524.35,4109908.255,-535.0,0.65
40529358.64,4109675.342,-535.0,0.32
40529523.5,4109889.818,-565.0,4.34
40529396.2,4109744.467,-506.0,2.35
40529475.74,4109898.234,-469.0,0.16
40529512.43,4109930.317,-565.0,8.54
40529411.2,4109797.283,-498.0,6.28
40529320.67,4109667.13,-555.0,0.11
40529499.0,4109956.87,-535.0,3.58
40529485.24,4109916.933,-498.0,1.84
40529454.97,4109786.073,-506.0,1.79
40529397.14,4109702.673,-545.0,0.31
40529560.55,4109984.552,-525.0,0.84
40529542.54,4109983.106,-525.0,0.54
40529467.86,4109837.861,-565.0,0.48
40529466.58,4109899.228,-545.0,11.28
40529290.61,4109636.395,-535.0,1.57
40529529.53,4110016.711,-478.0,0.2
40529496.77,4109929.503,-488.0,0.1
40529448.93,4109849.51,-469.0,0.3
40529457.92,4109760.081,-545.0,1.75
40529483.68,4109908.045,-498.0,0.1
40529544.16,4109955.933,-525.0,5.57
40529482.61,4109941.97,-478.0,0.84
40529543.42,4109956.611,-525.0,1.89
40529355.52,4109734.238,-498.0,0.21
40529294.32,4109594.992,-535.0,2.46
40529332.28,4109609.718,-555.0,0.33
40529458.38,4109792.429,-506.0,10.15
40529478.6,4109887.207,-545.0,1.36
40529483.24,4109831.802,-535.0,6.05
40529476.27,4109948.356,-478.0,1.53
40529533.23,4109898.761,-535.0,0.86
40529402.14,4109771.939,-517.0,2.98
40529420.85,4109746.153,-565.0,0.82
40529400.07,4109732.931,-565.0,2.26
40529328.14,4109679.59,-525.0,1.03
40529342.61,4109664.792,-525.0,1.75
40529502.98,4109943.026,-545.0,2.15
40529464.75,4109896.844,-469.0,0.6
40529497.31,4109904.542,-478.0,1.21
40529446.79,4109851.615,-469.0,2.59
40529397.15,4109736.308,-565.0,0.7
40529544.16,4109911.675,-535.0,2.56
40529366.19,4109785.809,-498.0,2.65
40529476.2,4109781.737,-555.0,4.0
40529538.61,4109875.23,-565.0,12.12
40529373.06,4109763.214,-478.0,0.32
40529539.13,4109950.833,-565.0,0.22
40529344.81,4109725.418,-478.0,0.5
40529536.7,4109974.922,-469.0,3.3
40529456.42,4109917.139,-469.0,1.52
40529509.77,4109973.632,-478.0,1.29
40529331.57,4109618.518,-535.0,0.54
40529405.12,4109732.99,-555.0,0.73
40529493.59,4109918.722,-478.0,2.04
40529542.54,4109969.243,-478.0,2.56
40529426.87,4109756.237,-535.0,3.79
40529510.55,4109902.322,-565.0,3.5
40529461.95,4109843.975,-565.0,2.25
40529573.11,4109962.746,-545.0,0.41
40529547.3,4109999.984,-478.0,5.78
40529462.34,4109888.123,-488.0,1.02
40529511.64,4109888.578,-525.0,2.37
40529421.5,4109778.446,-469.0,1.84
40529480.66,4109970.715,-469.0,12.44
40529505.88,4109902.895,-498.0,6.54
40529465.54,4109790.869,-565.0,1.17
40529243.87,4109504.984,-555.0,0.65
40529508.16,4109900.946,-498.0,4.6
40529497.44,4109914.386,-478.0,0.72
40529331.39,4109738.86,-478.0,0.1
40529472.82,4109853.182,-498.0,0.4
40529475.25,4109899.257,-469.0,2.46
40529423.68,4109743.324,-565.0,2.21
40529355.55,4109670.785,-555.0,4.91
40529473.23,4109917.066,-469.0,21.06
40529538.48,4109965.979,-488.0,4.65
40529466.9,4109875.194,-478.0,0.21
40529545.22,4109925.656,-517.0,0.11
40529425.67,4109810.603,-478.0,2.29
40529496.29,4109962.779,-478.0,5.66
40529525.16,4109843.822,-555.0,0.77
40529523.02,4110001.1,-478.0,0.36
40529346.61,4109637.56,-555.0,0.85
40529401.93,4109751.05,-517.0,5.22
40529387.02,4109757.132,-478.0,3.29
40529378.38,4109775.521,-517.0,7.46
40529598.19,4110003.103,-525.0,0.16
40529469.58,4109834.707,-525.0,0.15
40529493.28,4109891.817,-478.0,1.04
40529350.67,4109737.677,-498.0,2.58
40529436.6,4109778.208,-525.0,1.08
40529515.58,4109925.425,-498.0,1.1
40529419.65,4109716.828,-545.0,1.01
40529525.2,4109979.562,-488.0,0.43
40529243.43,4109506.336,-555.0,3.27
40529519.63,4109788.341,-525.0,2.06
40529513.21,4109906.712,-545.0,1.14
40529376.53,4109763.475,-488.0,0.2
40529441.87,4109760.237,-555.0,1.26
40529480.09,4109828.26,-506.0,0.32
40529265.83,4109513.698,-555.0,3.23
40529569.45,4109937.546,-555.0,0.21
40529565.43,4109974.602,-488.0,0.1
40529307.4,4109689.618,-555.0,0.1
40529395.03,4109750.192,-525.0,0.93
40529458.02,4109885.981,-498.0,0.11
40529454.2,4109726.737,-545.0,0.74
40529531.33,4109800.858,-545.0,11.25
40529485.38,4109904.466,-535.0,0.31
40529550.6,4109974.495,-525.0,3.27
40529393.73,4109774.579,-478.0,3.6
40529543.47,4109980.554,-478.0,2.02
40529470.11,4109895.692,-545.0,1.66
40529471.01,4109815.999,-506.0,6.97
40529308.5,4109605.496,-555.0,2.55
40529468.81,4109920.416,-535.0,4.5
40529557.83,4109978.557,-545.0,1.53
40529359.22,4109775.795,-498.0,0.21
40529338.44,4109700.676,-478.0,1.25
40529484.39,4109871.842,-517.0,0.72
40529485.75,4109822.603,-506.0,0.63
40529551.39,4109954.509,-478.0,0.91
40529508.91,4109900.285,-498.0,9.0
40529337.73,4109701.381,-478.0,1.35
40529532.05,4109969.953,-498.0,2.13
40529548.9,4109957.021,-478.0,1.29
40529555.56,4109950.193,-478.0,5.39
40529325.71,4109662.267,-555.0,0.16
40529306.84,4109618.1,-525.0,0.21
40529556.83,4109913.936,-545.0,0.11
40529355.2,4109701.205,-555.0,0.1
40529515.76,4109956.365,-469.0,0.9
40529558.03,4109887.971,-565.0,3.34
40529337.96,4109750.418,-498.0,5.11
40529439.52,4109819.431,-498.0,1.49
40529483.58,4109774.425,-555.0,6.76
40529389.98,4109721.624,-565.0,1.4
40529424.23,4109825.305,-478.0,0.72
40529435.28,4109823.674,-498.0,0.48
40529391.43,4109771.625,-488.0,1.15
40529302.31,4109576.842,-525.0,1.43
40529313.89,4109569.004,-545.0,1.6
40529507.14,4110004.529,-478.0,1.43
40529569.52,4109872.923,-506.0,1.81
40529528.13,4110018.134,-478.0,0.2
40529501.57,4109970.447,-469.0,8.85
40529479.26,4109894.791,-469.0,0.16
40529499.92,4109915.081,-498.0,1.09
40529535.65,4109914.354,-517.0,1.45
40529426.87,4109832.24,-478.0,0.75
40529496.61,4109975.383,-469.0,12.5
40529517.03,4109896.07,-565.0,1.57
40529531.57,4109889.804,-545.0,1.63
40529534.31,4109913.645,-545.0,0.76
40529395.58,4109805.372,-469.0,1.02
40529455.95,4109810.848,-488.0,2.4
40529370.53,4109803.466,-498.0,2.24
40529440.76,4109862.582,-498.0,1.02
40529479.32,4109903.731,-555.0,1.03
40529380.33,4109699.093,-565.0,1.14
40529560.15,4109885.849,-565.0,2.05
40529512.04,4109976.698,-478.0,2.54
40529555.75,4109963.676,-488.0,3.35
40529407.32,4109797.818,-478.0,1.96
40529545.78,4109895.459,-506.0,10.81
40529540.97,4109965.299,-478.0,1.63
40529530.05,4109970.39,-545.0,1.34
40529380.19,4109716.809,-555.0,19.47
40529515.7,4109924.127,-565.0,11.75
40529379.91,4109712.993,-506.0,2.71
40529464.35,4109850.599,-555.0,0.76
40529402.41,4109795.621,-488.0,1.02
40529487.67,4109971.116,-478.0,2.85
40529478.83,4109946.319,-469.0,1.42
40529506.48,4109888.249,-545.0,0.43
40529282.45,4109550.546,-555.0,7.03
40529370.46,4109778.695,-469.0,0.65
40529386.66,4109811.127,-488.0,4.57
40529369.91,4109742.413,-565.0,1.33
40529388.4,4109756.275,-525.0,0.31
40529411.55,4109785.232,-525.0,0.32
40529491.98,4109754.097,-545.0,10.94
40529411.35,4109813.537,-478.0,1.96
40529415.41,4109805.157,-498.0,1.33
40529483.22,4109855.197,-535.0,4.92
40529530.28,4109878.334,-535.0,1.51
40529570.42,4109965.7,-545.0,2.06
40529347.8,4109615.046,-545.0,1.47
40529419.04,4109855.367,-498.0,8.15
40529487.16,4109821.189,-506.0,0.21
40529484.25,4109881.549,-545.0,2.06
40529546.47,4109882.401,-565.0,6.2
40529530.18,4109842.125,-565.0,5.12
40529492.6,4109838.53,-545.0,1.12
40529285.63,4109575.881,-555.0,3.83
40529275.23,4109563.768,-535.0,2.32
40529476.67,4109851.326,-469.0,3.15
40529288.96,4109577.079,-525.0,0.99
40529588.3,4109890.187,-565.0,0.97
40529480.15,4109876.085,-517.0,0.72
40529470.46,4109866.411,-535.0,2.36
40529376.02,4109751.068,-488.0,2.66
40529511.45,4109860.864,-565.0,1.99
40529481.04,4109902.716,-555.0,2.17
40529340.0,4109696.197,-535.0,0.52
40529379.01,4109738.026,-478.0,1.27
40529435.05,4109738.308,-506.0,2.28
40529482.32,4109794.992,-565.0,8.65
40529501.34,4109899.48,-525.0,0.8
40529532.87,4109915.026,-545.0,2.27
40529396.45,4109700.546,-555.0,20.4
40529351.07,4109788.931,-488.0,1.84
40529328.0,4109751.284,-488.0,1.28
40529565.42,4109875.601,-506.0,1.28
40529389.29,4109722.343,-565.0,0.32
40529454.48,4109889.517,-498.0,0.44
40529418.75,4109814.193,-498.0,5.59
40529411.9,4109796.567,-498.0,1.01
40529470.41,4109843.94,-555.0,1.2
40529418.39,4109797.603,-545.0,1.06
40529315.58,4109598.425,-555.0,3.94
40529588.21,4109946.748,-545.0,1.14
40529574.34,4109945.457,-565.0,0.41
40529475.88,4109939.123,-498.0,0.44
40529279.63,4109553.374,-555.0,2.85
40529529.04,4109942.577,-545.0,8.26
40529518.57,4109797.518,-535.0,0.96
40529460.7,4109901.269,-469.0,0.5
40529383.86,4109695.553,-565.0,1.9
40529436.79,4109837.393,-469.0,0.41
40529489.78,4109843.224,-565.0,1.07
40529473.93,4109915.642,-535.0,7.73
40529507.2,4109964.774,-469.0,1.89
40529346.0,4109744.487,-478.0,0.1
40529402.7,4109791.254,-478.0,1.66
40529419.87,4109788.989,-498.0,0.75
40529624.06,4109912.077,-545.0,3.49
40529372.38,4109763.945,-478.0,2.02
40529518.44,4109970.522,-478.0,7.01
40529427.82,4109827.403,-488.0,1.29
40529566.06,4110011.187,-498.0,0.32
40529550.76,4110000.637,-488.0,1.1
40529537.12,4109963.033,-525.0,1.38
40529338.68,4109749.723,-498.0,2.98
40529384.57,4109759.176,-478.0,0.64
40529355.76,4109678.123,-535.0,1.38
40529478.5,4109826.693,-525.0,2.67
40529545.51,4109952.571,-498.0,1.6
40529409.22,4109815.649,-478.0,2.94
40529518.31,4109968.688,-498.0,1.79
40529419.23,4109764.15,-535.0,8.73
40529479.95,4109894.072,-469.0,0.1
40529416.76,4109833.374,-478.0,7.14
40529242.61,4109564.745,-525.0,0.21
40529498.5,4109916.496,-498.0,6.21
40529524.14,4109901.279,-525.0,0.47
40529434.63,4109704.341,-555.0,2.29
40529467.77,4109905.881,-469.0,4.32
40529490.65,4109786.36,-565.0,0.53
40529350.3,4109676.823,-555.0,21.19
40529520.64,4109951.343,-469.0,0.35
40529310.23,4109706.726,-555.0,0.1
40529464.57,4109758.754,-565.0,0.53
40529494.9,4109989.091,-478.0,3.08
40529544.96,4109903.077,-545.0,1.4
40529338.5,4109657.798,-545.0,6.05
40529453.81,4109783.54,-545.0,2.4
40529467.05,4109797.743,-565.0,0.38
40529580.45,4109997.294,-498.0,1.92
40529478.19,4109900.504,-525.0,3.42
40529396.31,4109784.201,-478.0,0.61
40529283.31,4109572.986,-525.0,0.71
40529629.66,4109906.365,-545.0,0.22
40529417.94,4109750.541,-565.0,0.59
40529403.4,4109729.834,-565.0,0.75
40529375.1,4109669.114,-535.0,1.09
40529328.41,4109633.862,-545.0,1.03
40529455.66,4109860.261,-555.0,0.97
40529533.71,4109999.295,-498.0,1.31
40529489.06,4109969.68,-478.0,4.33
40529529.63,4109957.374,-498.0,1.18
40529473.11,4109755.889,-555.0,10.19
40529393.93,4109693.43,-545.0,4.23
40529499.1,4109927.605,-488.0,1.41
40529384.94,4109808.84,-478.0,7.95
40529546.64,4110029.943,-498.0,1.22
40529570.16,4109936.839,-555.0,0.53
40529425.16,4109748.21,-506.0,6.73
40529428.84,4109808.319,-488.0,8.36
40529276.09,4109556.91,-555.0,3.24
40529427.57,4109786.102,-525.0,0.0
40529419.29,4109818.551,-488.0,0.8
40529404.59,4109816.774,-469.0,1.86
40529532.7,4109851.128,-565.0,1.07
40529396.98,4109796.841,-478.0,1.05
40529463.92,4109703.042,-565.0,3.56
40529437.17,4109803.705,-498.0,0.64
40529465.25,4109758.022,-565.0,0.53
40529409.79,4109764.026,-517.0,0.64
40529414.55,4109772.426,-469.0,2.25
40529500.54,4109902.192,-478.0,0.74
40529398.99,4109775.311,-555.0,1.01
40529382.25,4109664.783,-545.0,2.56
40529336.44,4109703.508,-555.0,0.12
40529512.86,4109859.449,-565.0,1.72
40529343.02,4109735.218,-488.0,1.33
40529569.64,4109975.568,-525.0,1.26
40529368.95,4109765.724,-498.0,3.92
40529378.03,4109770.756,-469.0,1.53
40529482.65,4109822.36,-525.0,1.23
40529512.27,4109887.934,-525.0,2.17
40529447.42,4109870.637,-469.0,4.83
40529496.38,4109918.617,-498.0,2.4
40529502.32,4109943.779,-545.0,0.97
40529362.95,4109760.301,-488.0,0.26
40529352.71,4109589.404,-555.0,1.27
40529464.31,4109804.533,-506.0,0.84
40529491.32,4109960.165,-469.0,4.78
40529394.15,4109717.308,-565.0,0.18
40529415.76,4109795.335,-488.0,2.34
40529492.97,4109896.506,-535.0,2.06
40529575.25,4109944.597,-565.0,0.57
40529499.4,4109972.519,-469.0,8.59
40529467.22,4109836.56,-525.0,1.34
40529331.57,4109709.518,-478.0,0.57
40529545.8,4109959.166,-488.0,1.73
40529515.83,4109920.54,-545.0,1.23
40529465.75,4109860.253,-498.0,0.1
40529310.94,4109597.061,-535.0,0.56
40529383.53,4109709.546,-506.0,3.58
40529516.17,4109947.637,-498.0,3.4
40529495.62,4109870.005,-545.0,3.63
40529503.58,4109805.313,-525.0,4.32
40529515.31,4109788.317,-545.0,2.35
40529288.82,4109544.182,-555.0,2.26
40529415.16,4109699.839,-555.0,1.13
40529495.19,4109928.82,-478.0,7.0
40529246.62,4109531.748,-555.0,2.33
40529491.17,4109896.283,-555.0,1.75
40529464.84,4109842.939,-469.0,0.9
40529552.54,4109975.479,-488.0,0.42
40529472.94,4109892.864,-545.0,1.41
40529502.47,4109875.315,-525.0,3.61
40529470.92,4109734.042,-545.0,2.33
40529542.26,4109899.014,-506.0,3.73
40529525.71,4109887.517,-506.0,9.9
40529468.01,4109882.485,-488.0,1.07
40529455.94,4109781.418,-545.0,5.93
40529506.35,4109723.059,-555.0,0.1
40529489.75,4109910.197,-525.0,0.85
40529487.04,4109948.984,-488.0,0.21
